Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,BBL,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Open Data Channel Type,Park Facility Name,Park Borough,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Latitude,Longitude,Location,Zip Codes,Community Districts,Borough Boundaries,City Council Districts,Police Precincts,Category
45052992,2019-12-01T01:05:13.000,2019-12-01T01:49:15.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,101-10 39 AVENUE,39 AVENUE,99 STREET,102 STREET,99 STREET,102 STREET,,CORONA,39 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T06:49:16.000,03 QUEENS,4017700017,QUEENS,1021819,212651,MOBILE,Unspecified,QUEENS,,,,,,,,40.75027461462082,-73.8644069,"{'longitude': '-73.86440689818154', 'latitude': '40.75027461462082', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050597,2019-12-01T00:56:06.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11229,1797 EAST   22 STREET,EAST   22 STREET,QUENTIN ROAD,AVENUE R,QUENTIN ROAD,AVENUE R,,BROOKLYN,EAST   22 STREET,,In Progress,,,,15 BROOKLYN,3068050068,BROOKLYN,997867,160664,PHONE,Unspecified,BROOKLYN,,,,,,,,40.60765146,-73.95095887,"{'longitude': '-73.95095887210135', 'latitude': '40.6076514556556', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049267,2019-12-01T00:45:57.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11419,127-25 103 ROAD,103 ROAD,127 STREET,129 STREET,127 STREET,129 STREET,,SOUTH RICHMOND HILL,103 ROAD,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:19:15.000,10 QUEENS,4095640019,QUEENS,1034798,190516,PHONE,Unspecified,QUEENS,,,,,,,,40.689454836465586,-73.81772976,"{'longitude': '-73.81772976274513', 'latitude': '40.689454836465586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053640,2019-12-01T00:45:35.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11234,816 EAST   57 STREET,EAST   57 STREET,AVENUE H,AVENUE I,AVENUE H,AVENUE I,,BROOKLYN,EAST   57 STREET,,In Progress,,,,18 BROOKLYN,3077600056,BROOKLYN,1006015,169859,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63287353878508,-73.92158452,"{'longitude': '-73.92158451622839', 'latitude': '40.63287353878508', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052863,2019-12-01T00:30:57.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,99-14 42 AVENUE,42 AVENUE,99 STREET,BEND,99 STREET,BEND,,CORONA,42 AVENUE,,In Progress,,,,04 QUEENS,4016170008,QUEENS,1021657,211560,ONLINE,Unspecified,QUEENS,,,,,,,,40.74728078472958,-73.86499765,"{'longitude': '-73.86499765215795', 'latitude': '40.74728078472958', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050797,2019-12-01T00:13:29.000,2019-12-01T01:07:47.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11385,69-30 67 PLACE,67 PLACE,OTTO ROAD,70 AVENUE,OTTO ROAD,70 AVENUE,,RIDGEWOOD,67 PLACE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T06:07:53.000,05 QUEENS,4036500020,QUEENS,1015517,196355,PHONE,Unspecified,QUEENS,,,,,,,,40.70557063558668,-73.88722761,"{'longitude': '-73.88722761074644', 'latitude': '40.70557063558668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051389,2019-12-01T00:12:05.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11435,89-19 143 STREET,143 STREET,JAMAICA AVENUE,90 AVENUE,JAMAICA AVENUE,90 AVENUE,,JAMAICA,143 STREET,,In Progress,,,,12 QUEENS,4099830052,QUEENS,1036422,195151,MOBILE,Unspecified,QUEENS,,,,,,,,40.70216738177769,-73.81183792,"{'longitude': '-73.8118379237748', 'latitude': '40.70216738177769', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053018,2019-12-01T00:08:16.000,2019-12-01T01:45:48.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,99-16 42 AVENUE,42 AVENUE,99 STREET,BEND,99 STREET,BEND,,CORONA,42 AVENUE,,Closed,,Your request can not be processed at this time because of insufficient contact information. Please c,2019-12-01T06:45:50.000,04 QUEENS,4016170009,QUEENS,1021658,211560,PHONE,Unspecified,QUEENS,,,,,,,,40.747280780499395,-73.86499404,"{'longitude': '-73.8649940431507', 'latitude': '40.747280780499395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049266,2019-12-01T00:00:07.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,280 FOUNTAIN AVENUE,FOUNTAIN AVENUE,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,,BROOKLYN,FOUNTAIN AVENUE,,In Progress,,,,05 BROOKLYN,3042460033,BROOKLYN,1018978,184507,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67303772705037,-73.87480572,"{'longitude': '-73.87480572385749', 'latitude': '40.67303772705037', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050497,2019-11-30T23:58:43.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11435,141-72 85 ROAD,85 ROAD,BEND,143 STREET,BEND,143 STREET,,JAMAICA,85 ROAD,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:05:03.000,08 QUEENS,4097110075,QUEENS,1035599,197856,PHONE,Unspecified,QUEENS,,,,,,,,40.70959676646792,-73.8147855,"{'longitude': '-73.81478549617879', 'latitude': '40.70959676646792', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050515,2019-11-30T23:50:00.000,2019-12-01T01:07:19.000,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,893 SHEPHERD AVENUE,SHEPHERD AVENUE,STANLEY AVENUE,WORTMAN AVENUE,STANLEY AVENUE,WORTMAN AVENUE,,BROOKLYN,SHEPHERD AVENUE,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2019-12-01T06:07:25.000,05 BROOKLYN,3045210001,BROOKLYN,1018862,180674,PHONE,Unspecified,BROOKLYN,,,,,,,,40.66251746085673,-73.87524358,"{'longitude': '-73.87524358232014', 'latitude': '40.66251746085673', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052763,2019-11-30T23:46:18.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,10466,731 EAST  227 STREET,EAST  227 STREET,WHITE PLAINS ROAD,BARNES AVENUE,WHITE PLAINS ROAD,BARNES AVENUE,,BRONX,EAST  227 STREET,,In Progress,,,,12 BRONX,2048410032,BRONX,1023338,263158,PHONE,Unspecified,BRONX,,,,,,,,40.888895301565086,-73.85863038,"{'longitude': '-73.85863038247832', 'latitude': '40.888895301565086', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050671,2019-11-30T23:45:06.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11208,539 LINWOOD STREET,LINWOOD STREET,BELMONT AVENUE,SUTTER AVENUE,BELMONT AVENUE,SUTTER AVENUE,,BROOKLYN,LINWOOD STREET,,In Progress,,,,05 BROOKLYN,3040350109,BROOKLYN,1016951,184150,PHONE,Unspecified,BROOKLYN,,,,,,,,40.67206556256194,-73.88211477,"{'longitude': '-73.88211477217233', 'latitude': '40.67206556256194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050652,2019-11-30T23:44:57.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11417,107-36 106 STREET,106 STREET,107 AVENUE,109 AVENUE,107 AVENUE,109 AVENUE,,OZONE PARK,106 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T06:23:40.000,10 QUEENS,4095430024,QUEENS,1030188,187354,PHONE,Unspecified,QUEENS,,,,,,,,40.680801012861586,-73.83437441,"{'longitude': '-73.8343744056293', 'latitude': '40.680801012861586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052806,2019-11-30T23:42:36.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11103,30-90 47 STREET,47 STREET,30 ROAD,31 AVENUE,30 ROAD,31 AVENUE,,ASTORIA,47 STREET,,In Progress,,,,01 QUEENS,4007280089,QUEENS,1008859,215848,PHONE,Unspecified,QUEENS,,,,,,,,40.759095127513284,-73.91117007,"{'longitude': '-73.91117006692593', 'latitude': '40.759095127513284', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052985,2019-11-30T23:42:30.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10463,3828 ORLOFF AVENUE,ORLOFF AVENUE,CANNON PLACE,BEND,CANNON PLACE,BEND,,BRONX,ORLOFF AVENUE,,In Progress,,,,08 BRONX,2032630169,BRONX,1012800,261124,PHONE,Unspecified,BRONX,,,,,,,,40.88335299971567,-73.89675181,"{'longitude': '-73.8967518089066', 'latitude': '40.88335299971567', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053635,2019-11-30T23:40:54.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11209,22 GELSTON AVENUE,GELSTON AVENUE,86 STREET,88 STREET,86 STREET,88 STREET,,BROOKLYN,GELSTON AVENUE,,In Progress,,,,10 BROOKLYN,3060510033,BROOKLYN,977080,165326,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.62045524411459,-74.02582745,"{'longitude': '-74.02582744536281', 'latitude': '40.62045524411459', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052203,2019-11-30T23:39:52.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11203,840 NEW YORK AVENUE,NEW YORK AVENUE,LENOX ROAD,LINDEN BOULEVARD,LENOX ROAD,LINDEN BOULEVARD,,BROOKLYN,NEW YORK AVENUE,,In Progress,,,,17 BROOKLYN,3048530064,BROOKLYN,998974,177294,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65329551354541,-73.94693577,"{'longitude': '-73.94693577170486', 'latitude': '40.65329551354541', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050592,2019-11-30T23:39:44.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,10459,897 PROSPECT AVENUE,PROSPECT AVENUE,EAST  161 STREET,EAST  162 STREET,EAST  161 STREET,EAST  162 STREET,,BRONX,PROSPECT AVENUE,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:50:37.000,03 BRONX,2026777501,BRONX,1011646,238464,PHONE,Unspecified,BRONX,,,,,,,,40.821161729347054,-73.90101773,"{'longitude': '-73.90101772802674', 'latitude': '40.821161729347054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053487,2019-11-30T23:31:23.000,,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,10453,1919 HARRISON AVENUE,HARRISON AVENUE,KINGSLAND PLACE,WEST BURNSIDE AVENUE,KINGSLAND PLACE,WEST BURNSIDE AVENUE,,BRONX,HARRISON AVENUE,,In Progress,,,,05 BRONX,2028680153,BRONX,1008932,250180,PHONE,Unspecified,BRONX,,,,,,,,40.85332673669467,-73.91078034,"{'longitude': '-73.91078034065019', 'latitude': '40.85332673669467', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051556,2019-11-30T23:30:13.000,2019-12-01T01:44:22.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,104-59 47 AVENUE,47 AVENUE,104 STREET,108 STREET,104 STREET,108 STREET,,CORONA,47 AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T06:44:27.000,04 QUEENS,4019900056,QUEENS,1023296,211050,PHONE,Unspecified,QUEENS,,,,,,,,40.745873879471596,-73.85908545,"{'longitude': '-73.85908545080508', 'latitude': '40.745873879471596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054968,2019-11-30T23:29:00.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,34-71 111 STREET,111 STREET,34 AVENUE,37 AVENUE,34 AVENUE,37 AVENUE,,CORONA,111 STREET,,In Progress,,,,03 QUEENS,4017550064,QUEENS,1023844,214406,PHONE,Unspecified,QUEENS,,,,,,,,40.755082803180144,-73.857088,"{'longitude': '-73.85708799723542', 'latitude': '40.755082803180144', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053564,2019-11-30T23:25:21.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11207,742 WARWICK STREET,WARWICK STREET,NEW LOTS AVENUE,HEGEMAN AVENUE,NEW LOTS AVENUE,HEGEMAN AVENUE,,BROOKLYN,WARWICK STREET,,In Progress,,,,05 BROOKLYN,3043100029,BROOKLYN,1016652,181395,PHONE,Unspecified,BROOKLYN,,,,,,,,40.664504807845596,-73.88320589,"{'longitude': '-73.88320589062383', 'latitude': '40.664504807845596', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049231,2019-11-30T23:23:55.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11218,686 EAST    5 STREET,EAST    5 STREET,DITMAS AVENUE,AVENUE F,DITMAS AVENUE,AVENUE F,,BROOKLYN,EAST    5 STREET,,In Progress,,,,12 BROOKLYN,3053980015,BROOKLYN,991472,170722,PHONE,Unspecified,BROOKLYN,,,,,,,,40.63526608566617,-73.97397947,"{'longitude': '-73.97397946885458', 'latitude': '40.63526608566617', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049218,2019-11-30T23:22:19.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11226,3101 SNYDER AVENUE,SNYDER AVENUE,EAST   31 STREET,EAST   32 STREET,EAST   31 STREET,EAST   32 STREET,,BROOKLYN,SNYDER AVENUE,,In Progress,,,,17 BROOKLYN,3048850043,BROOKLYN,998607,175729,PHONE,Unspecified,BROOKLYN,,,,,,,,40.64900053,-73.94826174,"{'longitude': '-73.94826174406512', 'latitude': '40.6490005322399', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049131,2019-11-30T23:21:50.000,2019-12-01T01:01:49.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10458,2983 MARION AVENUE,MARION AVENUE,BEDFORD PARK BOULEVARD,EAST  201 STREET,BEDFORD PARK BOULEVARD,EAST  201 STREET,,BRONX,MARION AVENUE,,Closed,,The Police Department issued a summons in response to the complaint.,2019-12-01T06:01:50.000,07 BRONX,2032920043,BRONX,1016492,256085,MOBILE,Unspecified,BRONX,,,,,,,,40.86950979674928,-73.88342433,"{'longitude': '-73.88342433017519', 'latitude': '40.86950979674928', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052291,2019-11-30T23:20:01.000,2019-12-01T00:22:43.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1142 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T05:22:45.000,09 BRONX,2037560027,BRONX,1021948,241337,PHONE,Unspecified,BRONX,,,,,,,,40.82900932963371,-73.86378031,"{'longitude': '-73.86378031487875', 'latitude': '40.82900932963371', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050595,2019-11-30T23:17:23.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,149 MORTON PLACE,MORTON PLACE,HARRISON AVENUE,UNIVERSITY AVENUE,HARRISON AVENUE,UNIVERSITY AVENUE,,BRONX,MORTON PLACE,,In Progress,,,,05 BRONX,2028680275,BRONX,1007938,249277,PHONE,Unspecified,BRONX,,,,,,,,40.85085099376762,-73.91437661,"{'longitude': '-73.91437660649811', 'latitude': '40.85085099376762', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053702,2019-11-30T23:16:48.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,1428 GREENE AVENUE,GREENE AVENUE,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,BROOKLYN,GREENE AVENUE,,In Progress,,,,04 BROOKLYN,3033010013,BROOKLYN,1007384,194698,MOBILE,Unspecified,BROOKLYN,,,,,,,,40.70104756287669,-73.91656702,"{'longitude': '-73.91656701555371', 'latitude': '40.70104756287669', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049326,2019-11-30T23:16:01.000,2019-12-01T01:43:52.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11373,52-09 SEABURY STREET,SEABURY STREET,GRAND AVENUE,53 AVENUE,GRAND AVENUE,53 AVENUE,,ELMHURST,SEABURY STREET,,Closed,,The Police Department responded and upon arrival those responsible for the condition were gone.,2019-12-01T06:43:57.000,04 QUEENS,4028510010,QUEENS,1017905,207507,MOBILE,Unspecified,QUEENS,,,,,,,,40.73617139548209,-73.87855893,"{'longitude': '-73.87855892916194', 'latitude': '40.73617139548209', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45049310,2019-11-30T23:12:36.000,2019-11-30T23:46:16.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1144 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T04:46:17.000,09 BRONX,2037560028,BRONX,1021946,241348,MOBILE,Unspecified,BRONX,,,,,,,,40.82903952998689,-73.86378748,"{'longitude': '-73.8637874799516', 'latitude': '40.82903952998689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050768,2019-11-30T23:10:22.000,2019-12-01T01:11:54.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11368,35-38 JUNCTION BOULEVARD,JUNCTION BOULEVARD,35 AVENUE,37 AVENUE,35 AVENUE,37 AVENUE,,CORONA,JUNCTION BOULEVARD,,Closed,,The Police Department responded to the complaint and with the information available observed no evid,2019-12-01T06:11:55.000,03 QUEENS,4014697501,QUEENS,1019814,213646,PHONE,Unspecified,QUEENS,,,,,,,,40.75301392618723,-73.87163802,"{'longitude': '-73.87163802142506', 'latitude': '40.75301392618723', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052859,2019-11-30T23:09:13.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11237,336 BLEECKER STREET,BLEECKER STREET,IRVING AVENUE,WYCKOFF AVENUE,IRVING AVENUE,WYCKOFF AVENUE,,BROOKLYN,BLEECKER STREET,,In Progress,,,,04 BROOKLYN,3033100025,BROOKLYN,1007678,194657,ONLINE,Unspecified,BROOKLYN,,,,,,,,40.700934254040696,-73.91550685,"{'longitude': '-73.91550684512171', 'latitude': '40.700934254040696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45054568,2019-11-30T23:05:06.000,2019-11-30T23:20:43.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11417,104-15 103 STREET,103 STREET,LIBERTY AVENUE,ROCKAWAY BOULEVARD,LIBERTY AVENUE,ROCKAWAY BOULEVARD,,OZONE PARK,103 STREET,,Closed,,The Police Department responded to the complaint and determined that police action was not necessary,2019-12-01T04:20:44.000,10 QUEENS,4095240085,QUEENS,1029287,187546,ONLINE,Unspecified,QUEENS,,,,,,,,40.68133263841751,-73.83762159,"{'longitude': '-73.83762159461592', 'latitude': '40.68133263841751', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051444,2019-11-30T23:05:01.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11234,1072 EAST   54 STREET,EAST   54 STREET,AVENUE H,AVENUE I,AVENUE H,AVENUE I,,BROOKLYN,EAST   54 STREET,,In Progress,,,,18 BROOKLYN,3077570064,BROOKLYN,1005241,169510,PHONE,Unspecified,BROOKLYN,,,,,,,,40.631917476018586,-73.92437419,"{'longitude': '-73.92437418682931', 'latitude': '40.631917476018586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050405,2019-11-30T23:03:44.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11365,61-31 163 STREET,163 STREET,HORACE HARDING EXPRESSWAY,65 AVENUE,HORACE HARDING EXPRESSWAY,65 AVENUE,,FRESH MEADOWS,163 STREET,,In Progress,,Your complaint has been received by the Police Department and additional information will be availab,2019-12-01T05:27:21.000,08 QUEENS,4067610015,QUEENS,1038101,208190,ONLINE,Unspecified,QUEENS,,,,,,,,40.73794614866667,-73.80567819,"{'longitude': '-73.8056781884455', 'latitude': '40.73794614866667', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051532,2019-11-30T23:02:27.000,2019-12-01T01:43:36.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11373,43-29 JUDGE STREET,JUDGE STREET,ELMHURST AVENUE,WHITNEY AVENUE,ELMHURST AVENUE,WHITNEY AVENUE,,ELMHURST,JUDGE STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2019-12-01T06:43:38.000,04 QUEENS,4015580041,QUEENS,1017864,210184,PHONE,Unspecified,QUEENS,,,,,,,,40.743519244480154,-73.8786935,"{'longitude': '-73.87869349685072', 'latitude': '40.743519244480154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050807,2019-11-30T23:00:53.000,2019-12-01T01:54:45.000,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11378,61-43 56 STREET,56 STREET,ANDREWS AVENUE,62 AVENUE,ANDREWS AVENUE,62 AVENUE,,MASPETH,56 STREET,,Closed,,The Police Department responded to the complaint and took action to fix the condition.,2019-12-01T06:54:49.000,05 QUEENS,,QUEENS,1009825,199476,MOBILE,Unspecified,QUEENS,,,,,,,,40.71415531805773,-73.90774538,"{'longitude': '-73.9077453846464', 'latitude': '40.71415531805773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45051290,2019-11-30T22:58:21.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11378,61-47 56 STREET,56 STREET,ANDREWS AVENUE,62 AVENUE,ANDREWS AVENUE,62 AVENUE,,MASPETH,56 STREET,,In Progress,,,,05 QUEENS,4026470030,QUEENS,1009850,199458,MOBILE,Unspecified,QUEENS,,,,,,,,40.714105840079654,-73.90765527,"{'longitude': '-73.90765527269744', 'latitude': '40.714105840079654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45053579,2019-11-30T22:56:55.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10453,1775 WALTON AVENUE,WALTON AVENUE,HENWOOD PLACE,EAST  176 STREET,HENWOOD PLACE,EAST  176 STREET,,BRONX,WALTON AVENUE,,In Progress,,,,05 BRONX,2028500060,BRONX,1009116,248143,MOBILE,Unspecified,BRONX,,,,,,,,40.84773526155697,-73.91012278,"{'longitude': '-73.91012277906285', 'latitude': '40.84773526155697', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052271,2019-11-30T22:52:04.000,2019-11-30T23:07:05.000,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,10472,1144 THIERIOT AVENUE,THIERIOT AVENUE,WATSON AVENUE,GLEASON AVENUE,WATSON AVENUE,GLEASON AVENUE,,BRONX,THIERIOT AVENUE,,Closed,,The Police Department reviewed your complaint and provided additional information below.,2019-12-01T04:07:10.000,09 BRONX,2037560028,BRONX,1021946,241348,MOBILE,Unspecified,BRONX,,,,,,,,40.82903952998689,-73.86378748,"{'longitude': '-73.8637874799516', 'latitude': '40.82903952998689', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45050561,2019-11-30T22:51:59.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,,11203,198 EAST   40 STREET,EAST   40 STREET,CHURCH AVENUE,SNYDER AVENUE,CHURCH AVENUE,SNYDER AVENUE,,BROOKLYN,EAST   40 STREET,,In Progress,,,,17 BROOKLYN,3048930015,BROOKLYN,1000902,176402,PHONE,Unspecified,BROOKLYN,,,,,,,,40.65084375274507,-73.9399896,"{'longitude': '-73.93998960386364', 'latitude': '40.65084375274507', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
45052233,2019-11-30T22:50:36.000,,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11433,92-16 173 STREET,173 STREET,JAMAICA AVENUE,93 AVENUE,JAMAICA AVENUE,93 AVENUE,,JAMAICA,173 STREET,,In Progress,,,,12 QUEENS,4102130018,QUEENS,1043429,197078,PHONE,Unspecified,QUEENS,,,,,,,,40.70741244107276,-73.78654983,"{'longitude': '-73.78654983276856', 'latitude': '40.70741244107276', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,Blocked Driveway
